"state","sector","source","year","bill.btu"
"alabama","All","All",1985,1519791
"alabama","All","All",1984,1544689
"alabama","All","All",1983,1446066
"alabama","All","All",1982,1499225
"alabama","All","All",1981,1604167
"alabama","All","All",1980,1645058
"alaska","All","All",2015,619891
"alaska","All","All",2014,603746
"alaska","All","All",2013,616782
"alaska","All","All",2012,649296
"alaska","All","All",2011,653605
"alaska","All","All",2010,653206
"alaska","All","All",2009,639694
"alaska","All","All",2008,650420
"alaska","All","All",2007,723069
"alaska","All","All",2006,746316
"alaska","All","All",2005,797700
"alaska","All","All",2004,775038
"alaska","All","All",2003,733500
"alaska","All","All",2002,732973
"alaska","All","All",2001,735820
"alaska","All","All",2000,742138
"alaska","All","All",1999,725402
"alaska","All","All",1998,723309
"alaska","All","All",1997,708823
"alaska","All","All",1996,718796
"alaska","All","All",1995,704170
"alaska","All","All",1994,623159
"alaska","All","All",1993,623702
"alaska","All","All",1992,627237
"alaska","All","All",1991,602660
"alaska","All","All",1990,584083
"alaska","All","All",1989,576194
"alaska","All","All",1988,521404
"alaska","All","All",1987,499218
"alaska","All","All",1986,504260
"alaska","All","All",1985,474439
"alaska","All","All",1984,482898
"alaska","All","All",1983,437637
"alaska","All","All",1982,409072
"alaska","All","All",1981,279672
"alaska","All","All",1980,295757
"arizona","All","All",2015,1439863
"arizona","All","All",2014,1418565
"arizona","All","All",2013,1410627
"arizona","All","All",2012,1392607
"arizona","All","All",2011,1422157
"arizona","All","All",2010,1381992
"arizona","All","All",2009,1380867
"arizona","All","All",2008,1466686
"arizona","All","All",2007,1498671
"arizona","All","All",2006,1471611
"arizona","All","All",2005,1425934
"arizona","All","All",2004,1384853
"arizona","All","All",2003,1334327
"arizona","All","All",2002,1315590
"arizona","All","All",2001,1321721
"arizona","All","All",2000,1311386
"arizona","All","All",1999,1264275
"arizona","All","All",1998,1222751
"arizona","All","All",1997,1168993
"arizona","All","All",1996,1144875
"arizona","All","All",1995,1078997
"arizona","All","All",1994,1042730
"arizona","All","All",1993,988348
"arizona","All","All",1992,973101
"arizona","All","All",1991,944672
"arizona","All","All",1990,938911
"arizona","All","All",1989,943166
"arizona","All","All",1988,906477
"arizona","All","All",1987,865876
"arizona","All","All",1986,853027
"arizona","All","All",1985,843159
"arizona","All","All",1984,802689
"arizona","All","All",1983,758051
"arizona","All","All",1982,746562
"arizona","All","All",1981,787960
"arizona","All","All",1980,754566
"arkansas","All","All",2015,1055502
"arkansas","All","All",2014,1115084
"arkansas","All","All",2013,1098066
"arkansas","All","All",2012,1067536
"arkansas","All","All",2011,1122455
"arkansas","All","All",2010,1120582
"arkansas","All","All",2009,1042171
"arkansas","All","All",2008,1110485
"arkansas","All","All",2007,1128824
"arkansas","All","All",2006,1114862
"arkansas","All","All",2005,1118725
"arkansas","All","All",2004,1095431
"arkansas","All","All",2003,1104297
"arkansas","All","All",2002,1122768
"arkansas","All","All",2001,1100513
"arkansas","All","All",2000,1145594
"arkansas","All","All",1999,1104954
"arkansas","All","All",1998,1087591
"arkansas","All","All",1997,1067479
"arkansas","All","All",1996,1048205
"arkansas","All","All",1995,1030766
"arkansas","All","All",1994,980005
"arkansas","All","All",1993,949104
"arkansas","All","All",1992,874435
"arkansas","All","All",1991,845501
"arkansas","All","All",1990,855915
"arkansas","All","All",1989,882970
"arkansas","All","All",1988,817841
"arkansas","All","All",1987,736276
"arkansas","All","All",1986,759661
"arkansas","All","All",1985,789635
"arkansas","All","All",1984,799105
"arkansas","All","All",1983,796758
"arkansas","All","All",1982,792669
"arkansas","All","All",1981,821962
"arkansas","All","All",1980,859453
"california","All","All",2015,7676340
"california","All","All",2014,7578349
"california","All","All",2013,7633183
"california","All","All",2012,7542825
"california","All","All",2011,7758639
"california","All","All",2010,7750230
"california","All","All",2009,7779459
"california","All","All",2008,8083121
"california","All","All",2007,8265032
"california","All","All",2006,8291775
"california","All","All",2005,8168415
"california","All","All",2004,8262597
"california","All","All",2003,7895140
"california","All","All",2002,8013544
"california","All","All",2001,7960429
"california","All","All",2000,7926374
"california","All","All",1999,7856799
"california","All","All",1998,7835349
"california","All","All",1997,7542428
"california","All","All",1996,7425176
"california","All","All",1995,7302745
"california","All","All",1994,7279967
"california","All","All",1993,7152314
"california","All","All",1992,7309838
"california","All","All",1991,7343363
"california","All","All",1990,7445154
"california","All","All",1989,7421871
"california","All","All",1988,7145316
"california","All","All",1987,6939976
"california","All","All",1986,6502678
"california","All","All",1985,6603078
"california","All","All",1984,6534948
"california","All","All",1983,6093451
"california","All","All",1982,6077238
"california","All","All",1981,6333429
"california","All","All",1980,6541825
"colorado","All","All",2015,1480227
"colorado","All","All",2014,1479923
"colorado","All","All",2013,1467165
"colorado","All","All",2012,1439679
"colorado","All","All",2011,1469619
"colorado","All","All",2010,1513248
"colorado","All","All",2009,1466092
"colorado","All","All",2008,1488591
"colorado","All","All",2007,1484715
"colorado","All","All",2006,1432717
"colorado","All","All",2005,1416083
"colorado","All","All",2004,1382203
"colorado","All","All",2003,1354504
"colorado","All","All",2002,1353579
"colorado","All","All",2001,1353619
"colorado","All","All",2000,1251493
"colorado","All","All",1999,1189515
"colorado","All","All",1998,1170004
"colorado","All","All",1997,1125243
"colorado","All","All",1996,1128296
"colorado","All","All",1995,1078536
"colorado","All","All",1994,1053152
"colorado","All","All",1993,1051661
"colorado","All","All",1992,983917
"colorado","All","All",1991,983716
"colorado","All","All",1990,932912
"colorado","All","All",1989,915293
"colorado","All","All",1988,899459
"colorado","All","All",1987,866210
"colorado","All","All",1986,859492
"colorado","All","All",1985,869818
"colorado","All","All",1984,867797
"colorado","All","All",1983,831600
"colorado","All","All",1982,833306
"colorado","All","All",1981,816435
"colorado","All","All",1980,838278
"connecticut","All","All",2015,751602
"connecticut","All","All",2014,749672
"connecticut","All","All",2013,752161
"connecticut","All","All",2012,723969
"connecticut","All","All",2011,738197
"connecticut","All","All",2010,764390
"connecticut","All","All",2009,766929
"connecticut","All","All",2008,775291
"connecticut","All","All",2007,842670
"connecticut","All","All",2006,810706
"connecticut","All","All",2005,864190
"connecticut","All","All",2004,907847
"connecticut","All","All",2003,895241
"connecticut","All","All",2002,816413
"connecticut","All","All",2001,830295
"connecticut","All","All",2000,865101
"connecticut","All","All",1999,825897
"connecticut","All","All",1998,782817
"connecticut","All","All",1997,803425
"connecticut","All","All",1996,813071
"connecticut","All","All",1995,774277
"connecticut","All","All",1994,791320
"connecticut","All","All",1993,789649
"connecticut","All","All",1992,800878
"connecticut","All","All",1991,767359
"connecticut","All","All",1990,768285
"connecticut","All","All",1989,811361
"connecticut","All","All",1988,795530
"connecticut","All","All",1987,763578
"connecticut","All","All",1986,739790
"connecticut","All","All",1985,723129
"connecticut","All","All",1984,715162
"connecticut","All","All",1983,688492
"connecticut","All","All",1982,696822
"connecticut","All","All",1981,695862
"connecticut","All","All",1980,728307
"delaware","All","All",2015,278015
"delaware","All","All",2014,274150
"delaware","All","All",2013,274440
"delaware","All","All",2012,273704
"delaware","All","All",2011,272545
"delaware","All","All",2010,250198
"delaware","All","All",2009,259599
"delaware","All","All",2008,291765
"delaware","All","All",2007,293874
"delaware","All","All",2006,288671
"delaware","All","All",2005,302542
"delaware","All","All",2004,289857
"delaware","All","All",2003,303919
"delaware","All","All",2002,308939
"delaware","All","All",2001,292626
"delaware","All","All",2000,305219
"delaware","All","All",1999,286964
"delaware","All","All",1998,273797
"delaware","All","All",1997,276234
"delaware","All","All",1996,275815
"delaware","All","All",1995,265217
"delaware","All","All",1994,264057
"delaware","All","All",1993,268730
"delaware","All","All",1992,264229
"delaware","All","All",1991,253317
"delaware","All","All",1990,255444
"delaware","All","All",1989,241644
"delaware","All","All",1988,234168
"delaware","All","All",1987,227520
"delaware","All","All",1986,217108
"delaware","All","All",1985,214986
"delaware","All","All",1984,220573
"delaware","All","All",1983,197960
"delaware","All","All",1982,186602
"delaware","All","All",1981,195254
"delaware","All","All",1980,242632
"florida","All","All",2015,4241695
"florida","All","All",2014,4088445
"florida","All","All",2013,4053332
"florida","All","All",2012,4008028
"florida","All","All",2011,4121119
"florida","All","All",2010,4269068
"florida","All","All",2009,4117692
"florida","All","All",2008,4269434
"florida","All","All",2007,4419857
"florida","All","All",2006,4434854
"florida","All","All",2005,4380618
"florida","All","All",2004,4314357
"florida","All","All",2003,4161479
"florida","All","All",2002,4148384
"florida","All","All",2001,4034810
"florida","All","All",2000,4046761
"florida","All","All",1999,3891470
"florida","All","All",1998,3840422
"florida","All","All",1997,3711088
"florida","All","All",1996,3690620
"florida","All","All",1995,3603573
"florida","All","All",1994,3461240
"florida","All","All",1993,3339588
"florida","All","All",1992,3307943
"florida","All","All",1991,3245878
"florida","All","All",1990,3280859
"florida","All","All",1989,3248705
"florida","All","All",1988,3042242
"florida","All","All",1987,2870739
"florida","All","All",1986,2782201
"florida","All","All",1985,2699251
"florida","All","All",1984,2551499
"florida","All","All",1983,2457726
"florida","All","All",1982,2402597
"florida","All","All",1981,2482482
"florida","All","All",1980,2512464
"georgia","All","All",2015,2851216
"georgia","All","All",2014,2847230
"georgia","All","All",2013,2780178
"georgia","All","All",2012,2767312
"georgia","All","All",2011,2982650
"georgia","All","All",2010,3100013
"georgia","All","All",2009,2915511
"georgia","All","All",2008,2949264
"georgia","All","All",2007,3079941
"georgia","All","All",2006,3089797
"georgia","All","All",2005,3108407
"georgia","All","All",2004,3093760
"georgia","All","All",2003,2954859
"georgia","All","All",2002,2934523
"georgia","All","All",2001,2819146
"georgia","All","All",2000,2919518
"georgia","All","All",1999,2802858
"georgia","All","All",1998,2784468
"georgia","All","All",1997,2752074
"georgia","All","All",1996,2774214
"georgia","All","All",1995,2617420
"georgia","All","All",1994,2436927
"georgia","All","All",1993,2420186
"georgia","All","All",1992,2266650
"georgia","All","All",1991,2222566
"georgia","All","All",1990,2229702
"georgia","All","All",1989,2219781
"georgia","All","All",1988,2138471
"georgia","All","All",1987,2049217
"georgia","All","All",1986,1953859
"georgia","All","All",1985,1931245
"georgia","All","All",1984,1875367
"georgia","All","All",1983,1749505
"georgia","All","All",1982,1680042
"georgia","All","All",1981,1694616
