"year","area","code","currency","gdp"
2013,"Plains","GDP_SAN-1","millions of current dollars",1092041
2013,"Plains","RGDP_SAN-1","millions of chained 2009 dollars",1003820
2013,"Plains","PCRGDP_SAN-1","chained 2009 dollars",48068
2013,"Rhode Island","GDP_SAN-1","millions of current dollars",52187
2013,"Rhode Island","RGDP_SAN-1","millions of chained 2009 dollars",48815
2013,"Rhode Island","PCRGDP_SAN-1","chained 2009 dollars",46356
2013,"Rocky Mountain","GDP_SAN-1","millions of current dollars",565159
2013,"Rocky Mountain","RGDP_SAN-1","millions of chained 2009 dollars",518719
2013,"Rocky Mountain","PCRGDP_SAN-1","chained 2009 dollars",45585
2013,"South Carolina","GDP_SAN-1","millions of current dollars",181556
2013,"South Carolina","RGDP_SAN-1","millions of chained 2009 dollars",170217
2013,"South Carolina","PCRGDP_SAN-1","chained 2009 dollars",35701
2013,"South Dakota","GDP_SAN-1","millions of current dollars",44560
2013,"South Dakota","RGDP_SAN-1","millions of chained 2009 dollars",39601
2013,"South Dakota","PCRGDP_SAN-1","chained 2009 dollars",46869
2013,"Southeast","GDP_SAN-1","millions of current dollars",3518755
2013,"Southeast","RGDP_SAN-1","millions of chained 2009 dollars",3267134
2013,"Southeast","PCRGDP_SAN-1","chained 2009 dollars",40539
2013,"Southwest","GDP_SAN-1","millions of current dollars",2083781
2013,"Southwest","RGDP_SAN-1","millions of chained 2009 dollars",1881454
2013,"Southwest","PCRGDP_SAN-1","chained 2009 dollars",48198
2013,"Tennessee","GDP_SAN-1","millions of current dollars",288012
2013,"Tennessee","RGDP_SAN-1","millions of chained 2009 dollars",269453
2013,"Tennessee","PCRGDP_SAN-1","chained 2009 dollars",41487
2013,"Texas","GDP_SAN-1","millions of current dollars",1536472
2013,"Texas","RGDP_SAN-1","millions of chained 2009 dollars",1377100
2013,"Texas","PCRGDP_SAN-1","chained 2009 dollars",52018
2013,"United States","GDP_SAN-1","millions of current dollars",16576738
2013,"United States","RGDP_SAN-1","millions of chained 2009 dollars",15348034
2013,"United States","PCRGDP_SAN-1","chained 2009 dollars",48538
2013,"Utah","GDP_SAN-1","millions of current dollars",133274
2013,"Utah","RGDP_SAN-1","millions of chained 2009 dollars",122685
2013,"Utah","PCRGDP_SAN-1","chained 2009 dollars",42267
2013,"Vermont","GDP_SAN-1","millions of current dollars",28690
2013,"Vermont","RGDP_SAN-1","millions of chained 2009 dollars",26913
2013,"Vermont","PCRGDP_SAN-1","chained 2009 dollars",42914
2013,"Virginia","GDP_SAN-1","millions of current dollars",449235
2013,"Virginia","RGDP_SAN-1","millions of chained 2009 dollars",422275
2013,"Virginia","PCRGDP_SAN-1","chained 2009 dollars",51106
2013,"Washington","GDP_SAN-1","millions of current dollars",405561
2013,"Washington","RGDP_SAN-1","millions of chained 2009 dollars",377393
2013,"Washington","PCRGDP_SAN-1","chained 2009 dollars",54161
2013,"West Virginia","GDP_SAN-1","millions of current dollars",72082
2013,"West Virginia","RGDP_SAN-1","millions of chained 2009 dollars",66261
2013,"West Virginia","PCRGDP_SAN-1","chained 2009 dollars",35755
2013,"Wisconsin","GDP_SAN-1","millions of current dollars",281569
2013,"Wisconsin","RGDP_SAN-1","millions of chained 2009 dollars",263282
2013,"Wisconsin","PCRGDP_SAN-1","chained 2009 dollars",45845
2013,"Wyoming","GDP_SAN-1","millions of current dollars",40968
2013,"Wyoming","RGDP_SAN-1","millions of chained 2009 dollars",35410
2013,"Wyoming","PCRGDP_SAN-1","chained 2009 dollars",60770
2014,"Alabama","GDP_SAN-1","millions of current dollars",194404
2014,"Alabama","RGDP_SAN-1","millions of chained 2009 dollars",176960
2014,"Alabama","PCRGDP_SAN-1","chained 2009 dollars",36538
2014,"Alaska","GDP_SAN-1","millions of current dollars",58267
2014,"Alaska","RGDP_SAN-1","millions of chained 2009 dollars",49662
2014,"Alaska","PCRGDP_SAN-1","chained 2009 dollars",67411
2014,"Arizona","GDP_SAN-1","millions of current dollars",280790
2014,"Arizona","RGDP_SAN-1","millions of chained 2009 dollars",258228
2014,"Arizona","PCRGDP_SAN-1","chained 2009 dollars",38427
2014,"Arkansas","GDP_SAN-1","millions of current dollars",117922
2014,"Arkansas","RGDP_SAN-1","millions of chained 2009 dollars",107548
2014,"Arkansas","PCRGDP_SAN-1","chained 2009 dollars",36249
2014,"California","GDP_SAN-1","millions of current dollars",2349338
2014,"California","RGDP_SAN-1","millions of chained 2009 dollars",2141906
2014,"California","PCRGDP_SAN-1","chained 2009 dollars",55374
2014,"Colorado","GDP_SAN-1","millions of current dollars",305309
2014,"Colorado","RGDP_SAN-1","millions of chained 2009 dollars",278281
2014,"Colorado","PCRGDP_SAN-1","chained 2009 dollars",52019
2014,"Connecticut","GDP_SAN-1","millions of current dollars",244784
2014,"Connecticut","RGDP_SAN-1","millions of chained 2009 dollars",223546
2014,"Connecticut","PCRGDP_SAN-1","chained 2009 dollars",62236
2014,"Delaware","GDP_SAN-1","millions of current dollars",65888
2014,"Delaware","RGDP_SAN-1","millions of chained 2009 dollars",59155
2014,"Delaware","PCRGDP_SAN-1","chained 2009 dollars",63271
2014,"District of Columbia","GDP_SAN-1","millions of current dollars",116309
2014,"District of Columbia","RGDP_SAN-1","millions of chained 2009 dollars",105042
2014,"District of Columbia","PCRGDP_SAN-1","chained 2009 dollars",159395
2014,"Far West","GDP_SAN-1","millions of current dollars",3245525
2014,"Far West","RGDP_SAN-1","millions of chained 2009 dollars",2963361
2014,"Far West","PCRGDP_SAN-1","chained 2009 dollars",54185
2014,"Florida","GDP_SAN-1","millions of current dollars",832340
2014,"Florida","RGDP_SAN-1","millions of chained 2009 dollars",763681
2014,"Florida","PCRGDP_SAN-1","chained 2009 dollars",38398
2014,"Georgia","GDP_SAN-1","millions of current dollars",477522
2014,"Georgia","RGDP_SAN-1","millions of chained 2009 dollars",436912
2014,"Georgia","PCRGDP_SAN-1","chained 2009 dollars",43313
2014,"Great Lakes","GDP_SAN-1","millions of current dollars",2399650
2014,"Great Lakes","RGDP_SAN-1","millions of chained 2009 dollars",2189565
2014,"Great Lakes","PCRGDP_SAN-1","chained 2009 dollars",46854
2014,"Hawaii","GDP_SAN-1","millions of current dollars",76835
2014,"Hawaii","RGDP_SAN-1","millions of chained 2009 dollars",70105
2014,"Hawaii","PCRGDP_SAN-1","chained 2009 dollars",49497
2014,"Idaho","GDP_SAN-1","millions of current dollars",63272
2014,"Idaho","RGDP_SAN-1","millions of chained 2009 dollars",57335
2014,"Idaho","PCRGDP_SAN-1","chained 2009 dollars",35099
2014,"Illinois","GDP_SAN-1","millions of current dollars",747641
2014,"Illinois","RGDP_SAN-1","millions of chained 2009 dollars",679343
2014,"Illinois","PCRGDP_SAN-1","chained 2009 dollars",52795
2014,"Indiana","GDP_SAN-1","millions of current dollars",324425
2014,"Indiana","RGDP_SAN-1","millions of chained 2009 dollars",293998
2014,"Indiana","PCRGDP_SAN-1","chained 2009 dollars",44577
2014,"Iowa","GDP_SAN-1","millions of current dollars",169843
2014,"Iowa","RGDP_SAN-1","millions of chained 2009 dollars",152970
2014,"Iowa","PCRGDP_SAN-1","chained 2009 dollars",49218
2014,"Kansas","GDP_SAN-1","millions of current dollars",147585
2014,"Kansas","RGDP_SAN-1","millions of chained 2009 dollars",133379
2014,"Kansas","PCRGDP_SAN-1","chained 2009 dollars",46003
2014,"Kentucky","GDP_SAN-1","millions of current dollars",185748
2014,"Kentucky","RGDP_SAN-1","millions of chained 2009 dollars",169013
2014,"Kentucky","PCRGDP_SAN-1","chained 2009 dollars",38298
2014,"Louisiana","GDP_SAN-1","millions of current dollars",242102
2014,"Louisiana","RGDP_SAN-1","millions of chained 2009 dollars",205686
2014,"Louisiana","PCRGDP_SAN-1","chained 2009 dollars",44254
2014,"Maine","GDP_SAN-1","millions of current dollars",55325
2014,"Maine","RGDP_SAN-1","millions of chained 2009 dollars",50586
2014,"Maine","PCRGDP_SAN-1","chained 2009 dollars",38014
2014,"Maryland","GDP_SAN-1","millions of current dollars",350430
2014,"Maryland","RGDP_SAN-1","millions of chained 2009 dollars",322253
2014,"Maryland","PCRGDP_SAN-1","chained 2009 dollars",54003
2014,"Massachusetts","GDP_SAN-1","millions of current dollars",459118
2014,"Massachusetts","RGDP_SAN-1","millions of chained 2009 dollars",421940
2014,"Massachusetts","PCRGDP_SAN-1","chained 2009 dollars",62510
2014,"Michigan","GDP_SAN-1","millions of current dollars",445209
2014,"Michigan","RGDP_SAN-1","millions of chained 2009 dollars",411639
2014,"Michigan","PCRGDP_SAN-1","chained 2009 dollars",41514
2014,"Mideast","GDP_SAN-1","millions of current dollars",3151043
2014,"Mideast","RGDP_SAN-1","millions of chained 2009 dollars",2862315
2014,"Mideast","PCRGDP_SAN-1","chained 2009 dollars",58420
2014,"Minnesota","GDP_SAN-1","millions of current dollars",316973
2014,"Minnesota","RGDP_SAN-1","millions of chained 2009 dollars",289040
2014,"Minnesota","PCRGDP_SAN-1","chained 2009 dollars",53005
2014,"Mississippi","GDP_SAN-1","millions of current dollars",104284
2014,"Mississippi","RGDP_SAN-1","millions of chained 2009 dollars",94326
2014,"Mississippi","PCRGDP_SAN-1","chained 2009 dollars",31522
2014,"Missouri","GDP_SAN-1","millions of current dollars",282034
2014,"Missouri","RGDP_SAN-1","millions of chained 2009 dollars",257237
2014,"Missouri","PCRGDP_SAN-1","chained 2009 dollars",42442
2014,"Montana","GDP_SAN-1","millions of current dollars",45058
2014,"Montana","RGDP_SAN-1","millions of chained 2009 dollars",40111
2014,"Montana","PCRGDP_SAN-1","chained 2009 dollars",39214
2014,"Nebraska","GDP_SAN-1","millions of current dollars",112087
2014,"Nebraska","RGDP_SAN-1","millions of chained 2009 dollars",99887
2014,"Nebraska","PCRGDP_SAN-1","chained 2009 dollars",53099
2014,"Nevada","GDP_SAN-1","millions of current dollars",132653
2014,"Nevada","RGDP_SAN-1","millions of chained 2009 dollars",121612
2014,"Nevada","PCRGDP_SAN-1","chained 2009 dollars",42927
2014,"New England","GDP_SAN-1","millions of current dollars",913413
2014,"New England","RGDP_SAN-1","millions of chained 2009 dollars",837943
2014,"New England","PCRGDP_SAN-1","chained 2009 dollars",57070
2014,"New Hampshire","GDP_SAN-1","millions of current dollars",71100
2014,"New Hampshire","RGDP_SAN-1","millions of chained 2009 dollars",65746
2014,"New Hampshire","PCRGDP_SAN-1","chained 2009 dollars",49480
2014,"New Jersey","GDP_SAN-1","millions of current dollars",542549
2014,"New Jersey","RGDP_SAN-1","millions of chained 2009 dollars",496542
2014,"New Jersey","PCRGDP_SAN-1","chained 2009 dollars",55635
2014,"New Mexico","GDP_SAN-1","millions of current dollars",94707
2014,"New Mexico","RGDP_SAN-1","millions of chained 2009 dollars",85075
2014,"New Mexico","PCRGDP_SAN-1","chained 2009 dollars",40842
2014,"New York","GDP_SAN-1","millions of current dollars",1391086
2014,"New York","RGDP_SAN-1","millions of chained 2009 dollars",1250544
2014,"New York","PCRGDP_SAN-1","chained 2009 dollars",63420
2014,"North Carolina","GDP_SAN-1","millions of current dollars",474482
2014,"North Carolina","RGDP_SAN-1","millions of chained 2009 dollars",430876
2014,"North Carolina","PCRGDP_SAN-1","chained 2009 dollars",43372
2014,"North Dakota","GDP_SAN-1","millions of current dollars",59627
2014,"North Dakota","RGDP_SAN-1","millions of chained 2009 dollars",52575
2014,"North Dakota","PCRGDP_SAN-1","chained 2009 dollars",71056
2014,"Ohio","GDP_SAN-1","millions of current dollars",591485
2014,"Ohio","RGDP_SAN-1","millions of chained 2009 dollars",537801
2014,"Ohio","PCRGDP_SAN-1","chained 2009 dollars",46385
2014,"Oklahoma","GDP_SAN-1","millions of current dollars",196767
2014,"Oklahoma","RGDP_SAN-1","millions of chained 2009 dollars",174513
2014,"Oklahoma","PCRGDP_SAN-1","chained 2009 dollars",45007
2014,"Oregon","GDP_SAN-1","millions of current dollars",203326
2014,"Oregon","RGDP_SAN-1","millions of chained 2009 dollars",191838
2014,"Oregon","PCRGDP_SAN-1","chained 2009 dollars",48342
2014,"Pennsylvania","GDP_SAN-1","millions of current dollars",684781
2014,"Pennsylvania","RGDP_SAN-1","millions of chained 2009 dollars",628725
2014,"Pennsylvania","PCRGDP_SAN-1","chained 2009 dollars",49155
2014,"Plains","GDP_SAN-1","millions of current dollars",1133619
2014,"Plains","RGDP_SAN-1","millions of chained 2009 dollars",1025533
2014,"Plains","PCRGDP_SAN-1","chained 2009 dollars",48846
2014,"Rhode Island","GDP_SAN-1","millions of current dollars",53725
2014,"Rhode Island","RGDP_SAN-1","millions of chained 2009 dollars",49210
2014,"Rhode Island","PCRGDP_SAN-1","chained 2009 dollars",46668
2014,"Rocky Mountain","GDP_SAN-1","millions of current dollars",595971
2014,"Rocky Mountain","RGDP_SAN-1","millions of chained 2009 dollars",537890
2014,"Rocky Mountain","PCRGDP_SAN-1","chained 2009 dollars",46645
2014,"South Carolina","GDP_SAN-1","millions of current dollars",191168
2014,"South Carolina","RGDP_SAN-1","millions of chained 2009 dollars",175248
2014,"South Carolina","PCRGDP_SAN-1","chained 2009 dollars",36295
2014,"South Dakota","GDP_SAN-1","millions of current dollars",45470
2014,"South Dakota","RGDP_SAN-1","millions of chained 2009 dollars",39879
2014,"South Dakota","PCRGDP_SAN-1","chained 2009 dollars",46776
2014,"Southeast","GDP_SAN-1","millions of current dollars",3651907
2014,"Southeast","RGDP_SAN-1","millions of chained 2009 dollars",3321441
2014,"Southeast","PCRGDP_SAN-1","chained 2009 dollars",40848
2014,"Southwest","GDP_SAN-1","millions of current dollars",2186391
2014,"Southwest","RGDP_SAN-1","millions of chained 2009 dollars",1947075
2014,"Southwest","PCRGDP_SAN-1","chained 2009 dollars",49137
2014,"Tennessee","GDP_SAN-1","millions of current dollars",298865
2014,"Tennessee","RGDP_SAN-1","millions of chained 2009 dollars",273748
2014,"Tennessee","PCRGDP_SAN-1","chained 2009 dollars",41828
2014,"Texas","GDP_SAN-1","millions of current dollars",1614127
2014,"Texas","RGDP_SAN-1","millions of chained 2009 dollars",1427880
2014,"Texas","PCRGDP_SAN-1","chained 2009 dollars",52993
2014,"United States","GDP_SAN-1","millions of current dollars",17277518
2014,"United States","RGDP_SAN-1","millions of chained 2009 dollars",15690349
2014,"United States","PCRGDP_SAN-1","chained 2009 dollars",49253
2014,"Utah","GDP_SAN-1","millions of current dollars",140500
2014,"Utah","RGDP_SAN-1","millions of chained 2009 dollars",126701
2014,"Utah","PCRGDP_SAN-1","chained 2009 dollars",43069
2014,"Vermont","GDP_SAN-1","millions of current dollars",29360
2014,"Vermont","RGDP_SAN-1","millions of chained 2009 dollars",26985
2014,"Vermont","PCRGDP_SAN-1","chained 2009 dollars",43039
2014,"Virginia","GDP_SAN-1","millions of current dollars",459068
2014,"Virginia","RGDP_SAN-1","millions of chained 2009 dollars",422546
2014,"Virginia","PCRGDP_SAN-1","chained 2009 dollars",50803
2014,"Washington","GDP_SAN-1","millions of current dollars",425105
2014,"Washington","RGDP_SAN-1","millions of chained 2009 dollars",387988
2014,"Washington","PCRGDP_SAN-1","chained 2009 dollars",55001
2014,"West Virginia","GDP_SAN-1","millions of current dollars",74002
2014,"West Virginia","RGDP_SAN-1","millions of chained 2009 dollars",66844
2014,"West Virginia","PCRGDP_SAN-1","chained 2009 dollars",36161
2014,"Wisconsin","GDP_SAN-1","millions of current dollars",290889
2014,"Wisconsin","RGDP_SAN-1","millions of chained 2009 dollars",266844
2014,"Wisconsin","PCRGDP_SAN-1","chained 2009 dollars",46340
2014,"Wyoming","GDP_SAN-1","millions of current dollars",41832
2014,"Wyoming","RGDP_SAN-1","millions of chained 2009 dollars",35846
2014,"Wyoming","PCRGDP_SAN-1","chained 2009 dollars",61417
2015,"Alabama","GDP_SAN-1","millions of current dollars",199980
2015,"Alabama","RGDP_SAN-1","millions of chained 2009 dollars",178893
2015,"Alabama","PCRGDP_SAN-1","chained 2009 dollars",36856
2015,"Alaska","GDP_SAN-1","millions of current dollars",53384
2015,"Alaska","RGDP_SAN-1","millions of chained 2009 dollars",49947
2015,"Alaska","PCRGDP_SAN-1","chained 2009 dollars",67705
2015,"Arizona","GDP_SAN-1","millions of current dollars",291448
2015,"Arizona","RGDP_SAN-1","millions of chained 2009 dollars",261891
2015,"Arizona","PCRGDP_SAN-1","chained 2009 dollars",38414
2015,"Arkansas","GDP_SAN-1","millions of current dollars",118677
2015,"Arkansas","RGDP_SAN-1","millions of chained 2009 dollars",107786
2015,"Arkansas","PCRGDP_SAN-1","chained 2009 dollars",36196
2015,"California","GDP_SAN-1","millions of current dollars",2491619
2015,"California","RGDP_SAN-1","millions of chained 2009 dollars",2235433
2015,"California","PCRGDP_SAN-1","chained 2009 dollars",57328
2015,"Colorado","GDP_SAN-1","millions of current dollars",313329
2015,"Colorado","RGDP_SAN-1","millions of chained 2009 dollars",286728
2015,"Colorado","PCRGDP_SAN-1","chained 2009 dollars",52622
2015,"Connecticut","GDP_SAN-1","millions of current dollars",256306
2015,"Connecticut","RGDP_SAN-1","millions of chained 2009 dollars",228517
2015,"Connecticut","PCRGDP_SAN-1","chained 2009 dollars",63747
2015,"Delaware","GDP_SAN-1","millions of current dollars",68864
2015,"Delaware","RGDP_SAN-1","millions of chained 2009 dollars",60458
2015,"Delaware","PCRGDP_SAN-1","chained 2009 dollars",64040
2015,"District of Columbia","GDP_SAN-1","millions of current dollars",121119
2015,"District of Columbia","RGDP_SAN-1","millions of chained 2009 dollars",106742
2015,"District of Columbia","PCRGDP_SAN-1","chained 2009 dollars",159227
2015,"Far West","GDP_SAN-1","millions of current dollars",3429612
2015,"Far West","RGDP_SAN-1","millions of chained 2009 dollars",3082969
2015,"Far West","PCRGDP_SAN-1","chained 2009 dollars",55825
2015,"Florida","GDP_SAN-1","millions of current dollars",883861
2015,"Florida","RGDP_SAN-1","millions of chained 2009 dollars",791435
2015,"Florida","PCRGDP_SAN-1","chained 2009 dollars",39093
2015,"Georgia","GDP_SAN-1","millions of current dollars",501522
2015,"Georgia","RGDP_SAN-1","millions of chained 2009 dollars",447887
2015,"Georgia","PCRGDP_SAN-1","chained 2009 dollars",43913
2015,"Great Lakes","GDP_SAN-1","millions of current dollars",2485069
2015,"Great Lakes","RGDP_SAN-1","millions of chained 2009 dollars",2218609
2015,"Great Lakes","PCRGDP_SAN-1","chained 2009 dollars",47464
2015,"Hawaii","GDP_SAN-1","millions of current dollars",80599
